iteration,rank,fitness,timestamp,local_best_idx,global_best_fitness,improvement
0,0,14.846904279234801,0.0873432159,128,4974.073554972096645,4959.226650692861767
1,0,14.846904279234801,0.1937053204,128,14.846904279234801,0.000000000000000
2,0,14.846904279234801,0.2998099327,128,14.846904279234801,0.000000000000000
3,0,14.846904279234801,0.4124903679,128,14.846904279234801,0.000000000000000
4,0,14.846904279234801,0.5209279060,128,14.846904279234801,0.000000000000000
5,0,14.846904279234801,0.6277265549,128,14.846904279234801,0.000000000000000
6,0,14.846904279234801,0.7421388626,128,14.846904279234801,0.000000000000000
7,0,14.846904279234801,0.8511488438,128,14.846904279234801,0.000000000000000
8,0,14.846904279234801,0.9606275558,128,14.846904279234801,0.000000000000000
9,0,14.846904279234801,1.0711574554,128,14.846904279234801,0.000000000000000
10,0,14.846904279234801,1.1805400848,128,14.846904279234801,0.000000000000000
11,0,14.846904279234801,1.2901611328,128,14.846904279234801,0.000000000000000
12,0,14.846904279234801,1.4044861794,128,14.846904279234801,0.000000000000000
13,0,14.846904279234801,1.5155014992,128,14.846904279234801,0.000000000000000
14,0,14.846904279234801,1.6271636486,128,14.846904279234801,0.000000000000000
15,0,14.846904279234801,1.7371015549,128,14.846904279234801,0.000000000000000
16,0,14.846904279234801,1.8498404026,128,14.846904279234801,0.000000000000000
17,0,14.846904279234801,1.9573972225,128,14.846904279234801,0.000000000000000
18,0,14.846904279234801,2.0737712383,128,14.846904279234801,0.000000000000000
19,0,14.846904279234801,2.1816112995,128,14.846904279234801,0.000000000000000
20,0,14.846904279234801,2.2889664173,128,14.846904279234801,0.000000000000000
21,0,14.846904279234801,2.4068114758,128,14.846904279234801,0.000000000000000
22,0,14.846904279234801,2.5179626942,128,14.846904279234801,0.000000000000000
23,0,14.846904279234801,2.6248235703,128,14.846904279234801,0.000000000000000
24,0,14.846904279234801,2.7339491844,128,14.846904279234801,0.000000000000000
25,0,14.846904279234801,2.8478024006,128,14.846904279234801,0.000000000000000
26,0,14.846904279234801,2.9609632492,128,14.846904279234801,0.000000000000000
27,0,14.846904279234801,3.0698182583,128,14.846904279234801,0.000000000000000
28,0,14.846904279234801,3.1788699627,128,14.846904279234801,0.000000000000000
29,0,14.846904279234801,3.2922403812,128,14.846904279234801,0.000000000000000
30,0,14.846904279234801,3.4031076431,128,14.846904279234801,0.000000000000000
31,0,14.846904279234801,3.5128273964,128,14.846904279234801,0.000000000000000
32,0,14.846904279234801,3.6250162125,128,14.846904279234801,0.000000000000000
33,0,14.846904279234801,3.7379617691,128,14.846904279234801,0.000000000000000
34,0,14.846904279234801,3.8469083309,128,14.846904279234801,0.000000000000000
35,0,14.846904279234801,3.9623126984,128,14.846904279234801,0.000000000000000
36,0,14.846904279234801,4.0725533962,128,14.846904279234801,0.000000000000000
37,0,14.846904279234801,4.1842117310,128,14.846904279234801,0.000000000000000
38,0,14.846904279234801,4.2977716923,128,14.846904279234801,0.000000000000000
39,0,14.846904279234801,4.4063727856,128,14.846904279234801,0.000000000000000
40,0,14.846904279234801,4.5166828632,128,14.846904279234801,0.000000000000000
41,0,14.846904279234801,4.6284964085,128,14.846904279234801,0.000000000000000
42,0,14.846904279234801,4.7345478535,128,14.846904279234801,0.000000000000000
43,0,14.846904279234801,4.8396835327,128,14.846904279234801,0.000000000000000
44,0,14.846904279234801,4.9453330040,128,14.846904279234801,0.000000000000000
45,0,14.846904279234801,5.0539102554,128,14.846904279234801,0.000000000000000
46,0,14.846904279234801,5.1599755287,128,14.846904279234801,0.000000000000000
47,0,14.846904279234801,5.2658143044,128,14.846904279234801,0.000000000000000
48,0,14.846904279234801,5.3718061447,128,14.846904279234801,0.000000000000000
49,0,14.846904279234801,5.4815433025,128,14.846904279234801,0.000000000000000
50,0,14.846904279234801,5.5930829048,128,14.846904279234801,0.000000000000000
51,0,14.846904279234801,5.7017874718,128,14.846904279234801,0.000000000000000
52,0,14.846904279234801,5.8176491261,128,14.846904279234801,0.000000000000000
53,0,14.846904279234801,5.9329946041,128,14.846904279234801,0.000000000000000
54,0,14.846904279234801,6.0419034958,128,14.846904279234801,0.000000000000000
55,0,14.846904279234801,6.1524524689,128,14.846904279234801,0.000000000000000
56,0,14.846904279234801,6.2603034973,128,14.846904279234801,0.000000000000000
57,0,14.846904279234801,6.3699185848,128,14.846904279234801,0.000000000000000
58,0,14.846904279234801,6.4797160625,128,14.846904279234801,0.000000000000000
59,0,14.846904279234801,6.5928003788,128,14.846904279234801,0.000000000000000
60,0,14.846904279234801,6.7041275501,128,14.846904279234801,0.000000000000000
61,0,14.846904279234801,6.8120603561,128,14.846904279234801,0.000000000000000
62,0,14.846904279234801,6.9206981659,128,14.846904279234801,0.000000000000000
63,0,14.846904279234801,7.0295934677,128,14.846904279234801,0.000000000000000
64,0,14.846904279234801,7.1377127171,128,14.846904279234801,0.000000000000000
65,0,14.846904279234801,7.2450861931,128,14.846904279234801,0.000000000000000
66,0,14.846904279234801,7.3505334854,128,14.846904279234801,0.000000000000000
67,0,14.846904279234801,7.4579384327,128,14.846904279234801,0.000000000000000
68,0,14.846904279234801,7.5667190552,128,14.846904279234801,0.000000000000000
69,0,14.846904279234801,7.6725735664,128,14.846904279234801,0.000000000000000
70,0,14.846904279234801,7.7774975300,128,14.846904279234801,0.000000000000000
71,0,14.846904279234801,7.8852128983,128,14.846904279234801,0.000000000000000
72,0,14.846904279234801,7.9895887375,128,14.846904279234801,0.000000000000000
73,0,14.846904279234801,8.0932033062,128,14.846904279234801,0.000000000000000
74,0,14.846904279234801,8.1988153458,128,14.846904279234801,0.000000000000000
75,0,14.846904279234801,8.3035562038,128,14.846904279234801,0.000000000000000
76,0,14.846904279234801,8.4037666321,128,14.846904279234801,0.000000000000000
77,0,14.846904279234801,8.5075404644,128,14.846904279234801,0.000000000000000
78,0,14.846904279234801,8.6115994453,128,14.846904279234801,0.000000000000000
79,0,14.846904279234801,8.7173466682,128,14.846904279234801,0.000000000000000
80,0,14.846904279234801,8.8226079941,128,14.846904279234801,0.000000000000000
81,0,14.846904279234801,8.9269466400,128,14.846904279234801,0.000000000000000
82,0,14.846904279234801,9.0329926014,128,14.846904279234801,0.000000000000000
83,0,14.846904279234801,9.1388924122,128,14.846904279234801,0.000000000000000
84,0,14.846904279234801,9.2443313599,128,14.846904279234801,0.000000000000000
85,0,14.846904279234801,9.3477673531,128,14.846904279234801,0.000000000000000
86,0,14.846904279234801,9.4524934292,128,14.846904279234801,0.000000000000000
87,0,14.846904279234801,9.5559623241,128,14.846904279234801,0.000000000000000
88,0,14.846904279234801,9.6618163586,128,14.846904279234801,0.000000000000000
89,0,14.846904279234801,9.7680795193,128,14.846904279234801,0.000000000000000
90,0,14.846904279234801,9.8727474213,128,14.846904279234801,0.000000000000000
91,0,14.846904279234801,9.9787461758,128,14.846904279234801,0.000000000000000
92,0,14.846904279234801,10.0816893578,128,14.846904279234801,0.000000000000000
93,0,14.846904279234801,10.1861388683,128,14.846904279234801,0.000000000000000
94,0,14.846904279234801,10.2896437645,128,14.846904279234801,0.000000000000000
95,0,14.846904279234801,10.3922688961,128,14.846904279234801,0.000000000000000
96,0,14.846904279234801,10.4984426498,128,14.846904279234801,0.000000000000000
97,0,14.846904279234801,10.6015481949,128,14.846904279234801,0.000000000000000
98,0,14.846904279234801,10.7042059898,128,14.846904279234801,0.000000000000000
99,0,14.846904279234801,10.8076462746,128,14.846904279234801,0.000000000000000
100,0,14.846904279234801,10.9100086689,128,14.846904279234801,0.000000000000000
101,0,14.846904279234801,11.0154929161,128,14.846904279234801,0.000000000000000
102,0,14.846904279234801,11.1214249134,128,14.846904279234801,0.000000000000000
103,0,14.846904279234801,11.2240798473,128,14.846904279234801,0.000000000000000
104,0,14.846904279234801,11.3298909664,128,14.846904279234801,0.000000000000000
105,0,14.846904279234801,11.4353055954,128,14.846904279234801,0.000000000000000
106,0,14.846904279234801,11.5415036678,128,14.846904279234801,0.000000000000000
107,0,14.846904279234801,11.6468374729,128,14.846904279234801,0.000000000000000
108,0,14.846904279234801,11.7505402565,128,14.846904279234801,0.000000000000000
109,0,14.846904279234801,11.8534953594,128,14.846904279234801,0.000000000000000
110,0,14.846904279234801,11.9573986530,128,14.846904279234801,0.000000000000000
111,0,14.846904279234801,12.0652325153,128,14.846904279234801,0.000000000000000
112,0,14.846904279234801,12.1718857288,128,14.846904279234801,0.000000000000000
113,0,14.846904279234801,12.2802188396,128,14.846904279234801,0.000000000000000
114,0,14.846904279234801,12.3871531487,128,14.846904279234801,0.000000000000000
115,0,14.846904279234801,12.4934959412,128,14.846904279234801,0.000000000000000
116,0,14.846904279234801,12.5980143547,128,14.846904279234801,0.000000000000000
117,0,14.846904279234801,12.7059144974,128,14.846904279234801,0.000000000000000
118,0,14.846904279234801,12.8114244938,128,14.846904279234801,0.000000000000000
119,0,14.846904279234801,12.9175150394,128,14.846904279234801,0.000000000000000
120,0,14.846904279234801,13.0217752457,128,14.846904279234801,0.000000000000000
121,0,14.846904279234801,13.1287684441,128,14.846904279234801,0.000000000000000
122,0,14.846904279234801,13.2338137627,128,14.846904279234801,0.000000000000000
123,0,14.846904279234801,13.3404130936,128,14.846904279234801,0.000000000000000
124,0,14.846904279234801,13.4445364475,128,14.846904279234801,0.000000000000000
125,0,14.846904279234801,13.5512194633,128,14.846904279234801,0.000000000000000
126,0,14.846904279234801,13.6558923721,128,14.846904279234801,0.000000000000000
127,0,14.846904279234801,13.7631664276,128,14.846904279234801,0.000000000000000
128,0,14.846904279234801,13.8694572449,128,14.846904279234801,0.000000000000000
129,0,14.846904279234801,13.9736316204,128,14.846904279234801,0.000000000000000
130,0,14.846904279234801,14.0796613693,128,14.846904279234801,0.000000000000000
131,0,14.846904279234801,14.1882274151,128,14.846904279234801,0.000000000000000
132,0,14.846904279234801,14.2968916893,128,14.846904279234801,0.000000000000000
133,0,14.846904279234801,14.4044947624,128,14.846904279234801,0.000000000000000
134,0,14.846904279234801,14.5124359131,128,14.846904279234801,0.000000000000000
135,0,14.846904279234801,14.6179378033,128,14.846904279234801,0.000000000000000
136,0,14.846904279234801,14.7254724503,128,14.846904279234801,0.000000000000000
137,0,14.846904279234801,14.8324046135,128,14.846904279234801,0.000000000000000
138,0,14.846904279234801,14.9394838810,128,14.846904279234801,0.000000000000000
139,0,14.846904279234801,15.0472950935,128,14.846904279234801,0.000000000000000
140,0,14.846904279234801,15.1553401947,128,14.846904279234801,0.000000000000000
141,0,14.846904279234801,15.2621312141,128,14.846904279234801,0.000000000000000
142,0,14.846904279234801,15.3690776825,128,14.846904279234801,0.000000000000000
143,0,14.846904279234801,15.4767091274,128,14.846904279234801,0.000000000000000
144,0,14.846904279234801,15.5857594013,128,14.846904279234801,0.000000000000000
145,0,14.846904279234801,15.6926140785,128,14.846904279234801,0.000000000000000
146,0,14.846904279234801,15.8005247116,128,14.846904279234801,0.000000000000000
147,0,14.846904279234801,15.9078450203,128,14.846904279234801,0.000000000000000
148,0,14.846904279234801,16.0164377689,128,14.846904279234801,0.000000000000000
149,0,14.846904279234801,16.1243731976,128,14.846904279234801,0.000000000000000
150,0,14.846904279234801,16.2318029404,128,14.846904279234801,0.000000000000000
151,0,14.846904279234801,16.3392779827,128,14.846904279234801,0.000000000000000
152,0,14.846904279234801,16.4462203979,128,14.846904279234801,0.000000000000000
153,0,14.846904279234801,16.5536165237,128,14.846904279234801,0.000000000000000
154,0,14.846904279234801,16.6610355377,128,14.846904279234801,0.000000000000000
155,0,14.846904279234801,16.7681860924,128,14.846904279234801,0.000000000000000
156,0,14.846904279234801,16.8756983280,128,14.846904279234801,0.000000000000000
157,0,14.846904279234801,16.9832720757,128,14.846904279234801,0.000000000000000
158,0,14.846904279234801,17.0900354385,128,14.846904279234801,0.000000000000000
159,0,14.846904279234801,17.1987802982,128,14.846904279234801,0.000000000000000
