iteration,rank,fitness,timestamp,local_best_idx,global_best_fitness,improvement
0,0,7.166587552420947,0.2117502689,0,4697.771855228146705,4690.605267675725372
1,0,7.166587552420947,0.4334142208,0,7.166587552420947,0.000000000000000
2,0,7.166587552420947,0.6638927460,0,7.166587552420947,0.000000000000000
3,0,7.166587552420947,0.8894023895,0,7.166587552420947,0.000000000000000
4,0,7.166587552420947,1.1215980053,0,7.166587552420947,0.000000000000000
5,0,7.166587552420947,1.3475558758,0,7.166587552420947,0.000000000000000
6,0,7.166587552420947,1.5804941654,0,7.166587552420947,0.000000000000000
7,0,7.166587552420947,1.8255503178,0,7.166587552420947,0.000000000000000
8,0,7.166587552420947,2.0606899261,0,7.166587552420947,0.000000000000000
9,0,7.166587552420947,2.2954301834,0,7.166587552420947,0.000000000000000
10,0,7.166587552420947,2.5361127853,0,7.166587552420947,0.000000000000000
11,0,7.166587552420947,2.7714438438,0,7.166587552420947,0.000000000000000
12,0,7.166587552420947,3.0084593296,0,7.166587552420947,0.000000000000000
13,0,7.166587552420947,3.2424089909,0,7.166587552420947,0.000000000000000
14,0,7.166587552420947,3.4793243408,0,7.166587552420947,0.000000000000000
15,0,7.166587552420947,3.7156968117,0,7.166587552420947,0.000000000000000
16,0,7.166587552420947,3.9570577145,0,7.166587552420947,0.000000000000000
17,0,7.166587552420947,4.2022733688,0,7.166587552420947,0.000000000000000
18,0,7.166587552420947,4.4365394115,0,7.166587552420947,0.000000000000000
19,0,7.166587552420947,4.6727073193,0,7.166587552420947,0.000000000000000
20,0,7.166587552420947,4.9133906364,0,7.166587552420947,0.000000000000000
21,0,7.166587552420947,5.1568171978,0,7.166587552420947,0.000000000000000
22,0,7.166587552420947,5.4001083374,0,7.166587552420947,0.000000000000000
23,0,7.166587552420947,5.6423804760,0,7.166587552420947,0.000000000000000
24,0,7.166587552420947,5.8813273907,0,7.166587552420947,0.000000000000000
25,0,7.166587552420947,6.1242051125,0,7.166587552420947,0.000000000000000
26,0,7.166587552420947,6.3626611233,0,7.166587552420947,0.000000000000000
27,0,7.166587552420947,6.6004045010,0,7.166587552420947,0.000000000000000
28,0,7.166587552420947,6.8402550220,0,7.166587552420947,0.000000000000000
29,0,7.166587552420947,7.0807049274,0,7.166587552420947,0.000000000000000
30,0,7.166587552420947,7.3253989220,0,7.166587552420947,0.000000000000000
31,0,7.166587552420947,7.5651602745,0,7.166587552420947,0.000000000000000
32,0,7.166587552420947,7.8073358536,0,7.166587552420947,0.000000000000000
33,0,7.166587552420947,8.0504267216,0,7.166587552420947,0.000000000000000
34,0,7.166587552420947,8.2928950787,0,7.166587552420947,0.000000000000000
35,0,7.166587552420947,8.5332865715,0,7.166587552420947,0.000000000000000
36,0,7.166587552420947,8.7750248909,0,7.166587552420947,0.000000000000000
37,0,7.166587552420947,9.0178318024,0,7.166587552420947,0.000000000000000
38,0,7.166587552420947,9.2614834309,0,7.166587552420947,0.000000000000000
39,0,7.166587552420947,9.5044279099,0,7.166587552420947,0.000000000000000
40,0,7.166587552420947,9.7517688274,0,7.166587552420947,0.000000000000000
41,0,7.166587552420947,9.9959518909,0,7.166587552420947,0.000000000000000
42,0,7.166587552420947,10.2382726669,0,7.166587552420947,0.000000000000000
43,0,7.166587552420947,10.4828615189,0,7.166587552420947,0.000000000000000
44,0,7.166587552420947,10.7259967327,0,7.166587552420947,0.000000000000000
45,0,7.166587552420947,10.9675326347,0,7.166587552420947,0.000000000000000
46,0,7.166587552420947,11.2119350433,0,7.166587552420947,0.000000000000000
47,0,7.166587552420947,11.4575557709,0,7.166587552420947,0.000000000000000
48,0,7.166587552420947,11.7007975578,0,7.166587552420947,0.000000000000000
49,0,7.166587552420947,11.9469332695,0,7.166587552420947,0.000000000000000
50,0,7.166587552420947,12.1891815662,0,7.166587552420947,0.000000000000000
51,0,7.166587552420947,12.4337437153,0,7.166587552420947,0.000000000000000
