iteration,rank,fitness,timestamp,local_best_idx,global_best_fitness,improvement
0,0,7.229014553304478,0.0269548893,56,5004.498607607120903,4997.269593053816607
1,0,7.229014553304478,0.0533180237,56,7.229014553304478,0.000000000000000
2,0,7.229014553304478,0.0797638893,56,7.229014553304478,0.000000000000000
3,0,7.229014553304478,0.1061403751,56,7.229014553304478,0.000000000000000
4,0,7.229014553304478,0.1326072216,56,7.229014553304478,0.000000000000000
5,0,7.229014553304478,0.1590280533,56,7.229014553304478,0.000000000000000
6,0,7.229014553304478,0.1854355335,56,7.229014553304478,0.000000000000000
7,0,7.229014553304478,0.2118852139,56,7.229014553304478,0.000000000000000
8,0,7.229014553304478,0.2381937504,56,7.229014553304478,0.000000000000000
9,0,7.229014553304478,0.2645685673,56,7.229014553304478,0.000000000000000
10,0,7.229014553304478,0.2909634113,56,7.229014553304478,0.000000000000000
11,0,7.229014553304478,0.3172900677,56,7.229014553304478,0.000000000000000
12,0,7.229014553304478,0.3429872990,56,7.229014553304478,0.000000000000000
13,0,7.229014553304478,0.3693473339,56,7.229014553304478,0.000000000000000
14,0,7.229014553304478,0.3957026005,56,7.229014553304478,0.000000000000000
15,0,7.229014553304478,0.4220051765,56,7.229014553304478,0.000000000000000
16,0,7.229014553304478,0.4483785629,56,7.229014553304478,0.000000000000000
17,0,7.229014553304478,0.4747185707,56,7.229014553304478,0.000000000000000
18,0,7.229014553304478,0.5010888577,56,7.229014553304478,0.000000000000000
19,0,7.229014553304478,0.5274264812,56,7.229014553304478,0.000000000000000
20,0,7.229014553304478,0.5537741184,56,7.229014553304478,0.000000000000000
21,0,7.229014553304478,0.5800457001,56,7.229014553304478,0.000000000000000
22,0,7.229014553304478,0.6057481766,56,7.229014553304478,0.000000000000000
23,0,7.229014553304478,0.6320629120,56,7.229014553304478,0.000000000000000
24,0,7.229014553304478,0.6581721306,56,7.229014553304478,0.000000000000000
25,0,7.229014553304478,0.6847062111,56,7.229014553304478,0.000000000000000
26,0,7.229014553304478,0.7110242844,56,7.229014553304478,0.000000000000000
27,0,7.229014553304478,0.7372641563,56,7.229014553304478,0.000000000000000
28,0,7.229014553304478,0.7631421089,56,7.229014553304478,0.000000000000000
29,0,7.229014553304478,0.7895126343,56,7.229014553304478,0.000000000000000
30,0,7.229014553304478,0.8158824444,56,7.229014553304478,0.000000000000000
31,0,7.229014553304478,0.8421990871,56,7.229014553304478,0.000000000000000
32,0,7.229014553304478,0.8682391644,56,7.229014553304478,0.000000000000000
33,0,7.229014553304478,0.8946692944,56,7.229014553304478,0.000000000000000
34,0,7.229014553304478,0.9210174084,56,7.229014553304478,0.000000000000000
35,0,7.229014553304478,0.9474041462,56,7.229014553304478,0.000000000000000
36,0,7.229014553304478,0.9738903046,56,7.229014553304478,0.000000000000000
37,0,7.229014553304478,1.0004065037,56,7.229014553304478,0.000000000000000
38,0,7.229014553304478,1.0269641876,56,7.229014553304478,0.000000000000000
39,0,7.229014553304478,1.0534484386,56,7.229014553304478,0.000000000000000
40,0,7.229014553304478,1.0798311234,56,7.229014553304478,0.000000000000000
41,0,7.229014553304478,1.1061794758,56,7.229014553304478,0.000000000000000
42,0,7.229014553304478,1.1324768066,56,7.229014553304478,0.000000000000000
43,0,7.229014553304478,1.1588010788,56,7.229014553304478,0.000000000000000
44,0,7.229014553304478,1.1853253841,56,7.229014553304478,0.000000000000000
45,0,7.229014553304478,1.2119050026,56,7.229014553304478,0.000000000000000
46,0,7.229014553304478,1.2382504940,56,7.229014553304478,0.000000000000000
47,0,7.229014553304478,1.2645518780,56,7.229014553304478,0.000000000000000
48,0,7.229014553304478,1.2909209728,56,7.229014553304478,0.000000000000000
49,0,7.229014553304478,1.3173253536,56,7.229014553304478,0.000000000000000
50,0,7.229014553304478,1.3436880112,56,7.229014553304478,0.000000000000000
51,0,7.229014553304478,1.3700444698,56,7.229014553304478,0.000000000000000
52,0,7.229014553304478,1.3964157104,56,7.229014553304478,0.000000000000000
53,0,7.229014553304478,1.4228787422,56,7.229014553304478,0.000000000000000
54,0,7.229014553304478,1.4493577480,56,7.229014553304478,0.000000000000000
55,0,7.229014553304478,1.4758186340,56,7.229014553304478,0.000000000000000
56,0,7.229014553304478,1.5021355152,56,7.229014553304478,0.000000000000000
57,0,7.229014553304478,1.5285151005,56,7.229014553304478,0.000000000000000
58,0,7.229014553304478,1.5548131466,56,7.229014553304478,0.000000000000000
59,0,7.229014553304478,1.5810775757,56,7.229014553304478,0.000000000000000
60,0,7.229014553304478,1.6074206829,56,7.229014553304478,0.000000000000000
61,0,7.229014553304478,1.6337711811,56,7.229014553304478,0.000000000000000
62,0,7.229014553304478,1.6600883007,56,7.229014553304478,0.000000000000000
63,0,7.229014553304478,1.6861605644,56,7.229014553304478,0.000000000000000
64,0,7.229014553304478,1.7125015259,56,7.229014553304478,0.000000000000000
65,0,7.229014553304478,1.7389192581,56,7.229014553304478,0.000000000000000
66,0,7.229014553304478,1.7651815414,56,7.229014553304478,0.000000000000000
67,0,7.229014553304478,1.7916080952,56,7.229014553304478,0.000000000000000
68,0,7.229014553304478,1.8180158138,56,7.229014553304478,0.000000000000000
69,0,7.229014553304478,1.8445291519,56,7.229014553304478,0.000000000000000
70,0,7.229014553304478,1.8708817959,56,7.229014553304478,0.000000000000000
71,0,7.229014553304478,1.8972260952,56,7.229014553304478,0.000000000000000
72,0,7.229014553304478,1.9236388206,56,7.229014553304478,0.000000000000000
73,0,7.229014553304478,1.9503397942,56,7.229014553304478,0.000000000000000
74,0,7.229014553304478,1.9767055511,56,7.229014553304478,0.000000000000000
75,0,7.229014553304478,2.0031185150,56,7.229014553304478,0.000000000000000
76,0,7.229014553304478,2.0291035175,56,7.229014553304478,0.000000000000000
77,0,7.229014553304478,2.0554788113,56,7.229014553304478,0.000000000000000
78,0,7.229014553304478,2.0815737247,56,7.229014553304478,0.000000000000000
79,0,7.229014553304478,2.1079509258,56,7.229014553304478,0.000000000000000
80,0,7.229014553304478,2.1344566345,56,7.229014553304478,0.000000000000000
81,0,7.229014553304478,2.1607708931,56,7.229014553304478,0.000000000000000
82,0,7.229014553304478,2.1872394085,56,7.229014553304478,0.000000000000000
83,0,7.229014553304478,2.2137188911,56,7.229014553304478,0.000000000000000
84,0,7.229014553304478,2.2401688099,56,7.229014553304478,0.000000000000000
85,0,7.229014553304478,2.2665297985,56,7.229014553304478,0.000000000000000
86,0,7.229014553304478,2.2929956913,56,7.229014553304478,0.000000000000000
87,0,7.229014553304478,2.3194658756,56,7.229014553304478,0.000000000000000
88,0,7.229014553304478,2.3458223343,56,7.229014553304478,0.000000000000000
89,0,7.229014553304478,2.3722202778,56,7.229014553304478,0.000000000000000
90,0,7.229014553304478,2.3986532688,56,7.229014553304478,0.000000000000000
91,0,7.229014553304478,2.4250712395,56,7.229014553304478,0.000000000000000
92,0,7.229014553304478,2.4514262676,56,7.229014553304478,0.000000000000000
93,0,7.229014553304478,2.4778258801,56,7.229014553304478,0.000000000000000
94,0,7.229014553304478,2.5041704178,56,7.229014553304478,0.000000000000000
95,0,7.229014553304478,2.5305166245,56,7.229014553304478,0.000000000000000
96,0,7.229014553304478,2.5570695400,56,7.229014553304478,0.000000000000000
97,0,7.229014553304478,2.5834794044,56,7.229014553304478,0.000000000000000
98,0,7.229014553304478,2.6099655628,56,7.229014553304478,0.000000000000000
99,0,7.229014553304478,2.6363298893,56,7.229014553304478,0.000000000000000
100,0,7.229014553304478,2.6626906395,56,7.229014553304478,0.000000000000000
101,0,7.229014553304478,2.6890597343,56,7.229014553304478,0.000000000000000
102,0,7.229014553304478,2.7154386044,56,7.229014553304478,0.000000000000000
103,0,7.229014553304478,2.7419493198,56,7.229014553304478,0.000000000000000
104,0,7.229014553304478,2.7683060169,56,7.229014553304478,0.000000000000000
