iteration,rank,fitness,timestamp,local_best_idx,global_best_fitness,improvement
0,0,7.475886375475455,0.0470166206,369,4974.073554972096645,4966.597668596621588
1,0,7.475886375475455,0.0997362137,369,7.475886375475455,0.000000000000000
2,0,7.475886375475455,0.1564810276,369,7.475886375475455,0.000000000000000
3,0,7.475886375475455,0.2168502808,369,7.475886375475455,0.000000000000000
4,0,7.475886375475455,0.2771301270,369,7.475886375475455,0.000000000000000
5,0,7.475886375475455,0.3335342407,369,7.475886375475455,0.000000000000000
6,0,7.475886375475455,0.3884770870,369,7.475886375475455,0.000000000000000
7,0,7.475886375475455,0.4460747242,369,7.475886375475455,0.000000000000000
8,0,7.475886375475455,0.5052847862,369,7.475886375475455,0.000000000000000
9,0,7.475886375475455,0.5623736382,369,7.475886375475455,0.000000000000000
10,0,7.475886375475455,0.6203963757,369,7.475886375475455,0.000000000000000
11,0,7.475886375475455,0.6796219349,369,7.475886375475455,0.000000000000000
12,0,7.475886375475455,0.7387518883,369,7.475886375475455,0.000000000000000
13,0,7.475886375475455,0.7944042683,369,7.475886375475455,0.000000000000000
14,0,7.475886375475455,0.8539185524,369,7.475886375475455,0.000000000000000
15,0,7.475886375475455,0.9117383957,369,7.475886375475455,0.000000000000000
16,0,7.475886375475455,0.9688236713,369,7.475886375475455,0.000000000000000
17,0,7.475886375475455,1.0286974907,369,7.475886375475455,0.000000000000000
18,0,7.475886375475455,1.0854668617,369,7.475886375475455,0.000000000000000
19,0,7.475886375475455,1.1423649788,369,7.475886375475455,0.000000000000000
20,0,7.475886375475455,1.2017884254,369,7.475886375475455,0.000000000000000
21,0,7.475886375475455,1.2600352764,369,7.475886375475455,0.000000000000000
22,0,7.475886375475455,1.3207051754,369,7.475886375475455,0.000000000000000
23,0,7.475886375475455,1.3840811253,369,7.475886375475455,0.000000000000000
24,0,7.475886375475455,1.4480040073,369,7.475886375475455,0.000000000000000
25,0,7.475886375475455,1.5085551739,369,7.475886375475455,0.000000000000000
26,0,7.475886375475455,1.5696840286,369,7.475886375475455,0.000000000000000
27,0,7.475886375475455,1.6322371960,369,7.475886375475455,0.000000000000000
28,0,7.475886375475455,1.6945030689,369,7.475886375475455,0.000000000000000
29,0,7.475886375475455,1.7569291592,369,7.475886375475455,0.000000000000000
30,0,7.475886375475455,1.8159468174,369,7.475886375475455,0.000000000000000
31,0,7.475886375475455,1.8784677982,369,7.475886375475455,0.000000000000000
32,0,7.475886375475455,1.9419653416,369,7.475886375475455,0.000000000000000
33,0,7.475886375475455,2.0033836365,369,7.475886375475455,0.000000000000000
34,0,7.475886375475455,2.0647907257,369,7.475886375475455,0.000000000000000
35,0,7.475886375475455,2.1257660389,369,7.475886375475455,0.000000000000000
36,0,7.475886375475455,2.1871376038,369,7.475886375475455,0.000000000000000
37,0,7.475886375475455,2.2500867844,369,7.475886375475455,0.000000000000000
38,0,7.475886375475455,2.3110227585,369,7.475886375475455,0.000000000000000
39,0,7.475886375475455,2.3735930920,369,7.475886375475455,0.000000000000000
40,0,7.475886375475455,2.4341754913,369,7.475886375475455,0.000000000000000
41,0,7.475886375475455,2.4966676235,369,7.475886375475455,0.000000000000000
42,0,7.475886375475455,2.5571098328,369,7.475886375475455,0.000000000000000
43,0,7.475886375475455,2.6205224991,369,7.475886375475455,0.000000000000000
44,0,7.475886375475455,2.6814112663,369,7.475886375475455,0.000000000000000
45,0,7.475886375475455,2.7438397408,369,7.475886375475455,0.000000000000000
46,0,7.475886375475455,2.8061544895,369,7.475886375475455,0.000000000000000
47,0,7.475886375475455,2.8692448139,369,7.475886375475455,0.000000000000000
48,0,7.475886375475455,2.9319090843,369,7.475886375475455,0.000000000000000
49,0,7.475886375475455,2.9935579300,369,7.475886375475455,0.000000000000000
50,0,7.475886375475455,3.0550599098,369,7.475886375475455,0.000000000000000
51,0,7.475886375475455,3.1175975800,369,7.475886375475455,0.000000000000000
52,0,7.475886375475455,3.1799714565,369,7.475886375475455,0.000000000000000
53,0,7.475886375475455,3.2417180538,369,7.475886375475455,0.000000000000000
54,0,7.475886375475455,3.3027629852,369,7.475886375475455,0.000000000000000
55,0,7.475886375475455,3.3651185036,369,7.475886375475455,0.000000000000000
56,0,7.475886375475455,3.4271178246,369,7.475886375475455,0.000000000000000
57,0,7.475886375475455,3.4891042709,369,7.475886375475455,0.000000000000000
58,0,7.475886375475455,3.5520658493,369,7.475886375475455,0.000000000000000
59,0,7.475886375475455,3.6148240566,369,7.475886375475455,0.000000000000000
60,0,7.475886375475455,3.6776807308,369,7.475886375475455,0.000000000000000
61,0,7.475886375475455,3.7397842407,369,7.475886375475455,0.000000000000000
62,0,7.475886375475455,3.8034262657,369,7.475886375475455,0.000000000000000
63,0,7.475886375475455,3.8662054539,369,7.475886375475455,0.000000000000000
64,0,7.475886375475455,3.9288756847,369,7.475886375475455,0.000000000000000
65,0,7.475886375475455,3.9917516708,369,7.475886375475455,0.000000000000000
66,0,7.475886375475455,4.0551540852,369,7.475886375475455,0.000000000000000
67,0,7.475886375475455,4.1180586815,369,7.475886375475455,0.000000000000000
68,0,7.475886375475455,4.1797795296,369,7.475886375475455,0.000000000000000
69,0,7.475886375475455,4.2423064709,369,7.475886375475455,0.000000000000000
70,0,7.475886375475455,4.3058836460,369,7.475886375475455,0.000000000000000
71,0,7.475886375475455,4.3676984310,369,7.475886375475455,0.000000000000000
72,0,7.475886375475455,4.4307572842,369,7.475886375475455,0.000000000000000
73,0,7.475886375475455,4.4934148788,369,7.475886375475455,0.000000000000000
74,0,7.475886375475455,4.5564432144,369,7.475886375475455,0.000000000000000
75,0,7.475886375475455,4.6194863319,369,7.475886375475455,0.000000000000000
76,0,7.475886375475455,4.6829228401,369,7.475886375475455,0.000000000000000
77,0,7.475886375475455,4.7467501163,369,7.475886375475455,0.000000000000000
78,0,7.475886375475455,4.8098328114,369,7.475886375475455,0.000000000000000
79,0,7.475886375475455,4.8721926212,369,7.475886375475455,0.000000000000000
80,0,7.475886375475455,4.9350624084,369,7.475886375475455,0.000000000000000
81,0,7.475886375475455,4.9981551170,369,7.475886375475455,0.000000000000000
82,0,7.475886375475455,5.0610542297,369,7.475886375475455,0.000000000000000
83,0,7.475886375475455,5.1245019436,369,7.475886375475455,0.000000000000000
84,0,7.475886375475455,5.1881160736,369,7.475886375475455,0.000000000000000
85,0,7.475886375475455,5.2513213158,369,7.475886375475455,0.000000000000000
86,0,7.475886375475455,5.3145401478,369,7.475886375475455,0.000000000000000
87,0,7.475886375475455,5.3779625893,369,7.475886375475455,0.000000000000000
88,0,7.475886375475455,5.4404230118,369,7.475886375475455,0.000000000000000
89,0,7.475886375475455,5.5036945343,369,7.475886375475455,0.000000000000000
90,0,7.475886375475455,5.5662128925,369,7.475886375475455,0.000000000000000
91,0,7.475886375475455,5.6290590763,369,7.475886375475455,0.000000000000000
92,0,7.475886375475455,5.6927814484,369,7.475886375475455,0.000000000000000
93,0,7.475886375475455,5.7556183338,369,7.475886375475455,0.000000000000000
94,0,7.475886375475455,5.8183619976,369,7.475886375475455,0.000000000000000
95,0,7.475886375475455,5.8814167976,369,7.475886375475455,0.000000000000000
96,0,7.475886375475455,5.9442789555,369,7.475886375475455,0.000000000000000
97,0,7.475886375475455,6.0079624653,369,7.475886375475455,0.000000000000000
98,0,7.475886375475455,6.0716032982,369,7.475886375475455,0.000000000000000
99,0,7.475886375475455,6.1347568035,369,7.475886375475455,0.000000000000000
100,0,7.475886375475455,6.1975913048,369,7.475886375475455,0.000000000000000
101,0,7.475886375475455,6.2603754997,369,7.475886375475455,0.000000000000000
102,0,7.475886375475455,6.3234632015,369,7.475886375475455,0.000000000000000
103,0,7.475886375475455,6.3863925934,369,7.475886375475455,0.000000000000000
104,0,7.475886375475455,6.4494607449,369,7.475886375475455,0.000000000000000
105,0,7.475886375475455,6.5122456551,369,7.475886375475455,0.000000000000000
106,0,7.475886375475455,6.5757052898,369,7.475886375475455,0.000000000000000
107,0,7.475886375475455,6.6390407085,369,7.475886375475455,0.000000000000000
108,0,7.475886375475455,6.7025771141,369,7.475886375475455,0.000000000000000
109,0,7.475886375475455,6.7655568123,369,7.475886375475455,0.000000000000000
110,0,7.475886375475455,6.8284134865,369,7.475886375475455,0.000000000000000
111,0,7.475886375475455,6.8919763565,369,7.475886375475455,0.000000000000000
112,0,7.475886375475455,6.9550676346,369,7.475886375475455,0.000000000000000
113,0,7.475886375475455,7.0185644627,369,7.475886375475455,0.000000000000000
